sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s110,1,"नवाज शरीफ ने जेद्दा में एक अमेरिकी टेलीविजन चैनल से बातचीत करते हुए कहा कि उनकी सरकार भारत से समान संप्रभु भागीदार की हैसियत से बातचीत करती थी, लेकिन परवेज मुशर्रफ की नीति इसके उलट है ।",भारत,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s1100,1,पार्टी के संस्थापक महंत अब इस झटके से उबर चुके हैं और उन्होंने पार्टी नेतृत्व पर हमला तेज कर दिया है ।,झटके,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s1101,1,पार्टी की गतिविधियों में फिर दिलचस्पी ले रहे महंत को दोस्त से दुश्मन बन चुके फूकन से भी हाथ मिलाने से गुरेज नहीं है ।,गुरेज,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s1101,1,पार्टी की गतिविधियों में फिर दिलचस्पी ले रहे महंत को दोस्त से दुश्मन बन चुके फूकन से भी हाथ मिलाने से गुरेज नहीं है ।,दिलचस्पी,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1102,1,फूकन भी पार्टी में अपनी उपेक्षा से आहत हैं ।,उपेक्षा,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s1105,1,लेकिन उन्होंने महंत और फूकन के कमजोर नेतृत्व के आरोप पर टिथी करने से इन्कार कर दिया ।,करने,obj,advcl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1106,1,दोनों नेताओं ने गोस्वामी पर आरोप लगाया है कि उनके कमजोर नेतृत्व के कारण पार्टी जनता में लोकप्रिय नहीं हो सकी ।,आरोप,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1106,1,दोनों नेताओं ने गोस्वामी पर आरोप लगाया है कि उनके कमजोर नेतृत्व के कारण पार्टी जनता में लोकप्रिय नहीं हो सकी ।,हो,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1108,1,यह असम की जनता को फैसला करना है कि कौन सी पार्टी अगली सरकार बनाएगी ।,बनाएगी,acl,ccomp,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s1108,1,यह असम की जनता को फैसला करना है कि कौन सी पार्टी अगली सरकार बनाएगी ।,यह,obj,nsubj,,,,,mapping_hypothesis,mapping_hypothesis,Karma,Kartā,no,yes,yes,yes
dev-s1117,1,सत्तारूढ़ गठबंधन में शामिल जनता विमुक्ति पेरामुना ने धमकी दी है कि अगर इस योजना में तमिल टाईगर को शामिल किया गया तो वह सरकार से अलग हो जाएगी ।,जनता,compound,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s1118,1,भारत श्रीलंका की क्षेत्रीय अखंडता को महत्व देने के साथ - साथ श्रीलंका के जातीय विवाद में भी मध्यस्थता करने का प्रस्ताव रख चुका है ।,अखंडता,iobj,obj,को,को,R5,R5,ambiguous,ambiguous,Karma|Sampradāna,Karma|Sampradāna,no,yes,yes,yes
dev-s1118,1,भारत श्रीलंका की क्षेत्रीय अखंडता को महत्व देने के साथ - साथ श्रीलंका के जातीय विवाद में भी मध्यस्थता करने का प्रस्ताव रख चुका है ।,देने,obl,advcl,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
