sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s1507,1,श्रीनगर और जम्मू में भी सीआरपीएफ जवानों ने एयरपोर्ट में गश्त बढ़ा दी है और आतंकी हमले को रोकने के लिए परिसर के चारों तरफ बहु - स्तरीय सुरक्षा व्यवस्था कर दी गई है ।,चारों,nummod,obl,तरफ,तरफ,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1507,1,श्रीनगर और जम्मू में भी सीआरपीएफ जवानों ने एयरपोर्ट में गश्त बढ़ा दी है और आतंकी हमले को रोकने के लिए परिसर के चारों तरफ बहु - स्तरीय सुरक्षा व्यवस्था कर दी गई है ।,परिसर,obl,nmod,के,के,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s1511,1,विश्व हिंदू परिषद सुप्रीमो अशोक सिंघल ने कहा है कि दसवें गुरु गुरु गोबिंद सिंह के समय से सिखों का उदय एक अलग धार्मिक समुदाय के रूप में हुआ ।,उदय,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1511,1,विश्व हिंदू परिषद सुप्रीमो अशोक सिंघल ने कहा है कि दसवें गुरु गुरु गोबिंद सिंह के समय से सिखों का उदय एक अलग धार्मिक समुदाय के रूप में हुआ ।,समय,obl,case,से,,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,no,no,no
dev-s1511,1,विश्व हिंदू परिषद सुप्रीमो अशोक सिंघल ने कहा है कि दसवें गुरु गुरु गोबिंद सिंह के समय से सिखों का उदय एक अलग धार्मिक समुदाय के रूप में हुआ ।,सिंह,nmod,obl,के,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1513,1,"राष्ट्रीय अल्पसंख्यक आयोग के अध्यक्ष तरलोचन सिंह को लिखे अपने एक बयान में सिंघल ने कहा है, गुरु गोबिंद सिंह के काल से ही सिखों का उदय एक अलग धार्मिक समुदाय के रूप में हुआ ।",उदय,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1514,1,उन्होंने कहा है कि यही वजह है कि यह अन्य भारतीय धर्मों की तरह विहिप सिख पंथ को भारी प्रशंसा और गर्व के साथ देखता है ।,विहिप,nmod,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1515,1,पंजाब अधिकार मंच की ओर से मिली एक शिकायत के मद्देनजर सिंह ने लिखकर सिंघल से इस मुद्दे पर 'पक्का बयान' चाहा था ।,सिंघल,obl,iobj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Sampradāna,no,yes,no,no
dev-s1518,1,"सिंह ने कहा, हमें नहीं लगता कि सिखों को एक अलग धार्मिक समुदाय मानने में विहिप को कोई आपत्ति है ।",समुदाय,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1518,1,"सिंह ने कहा, हमें नहीं लगता कि सिखों को एक अलग धार्मिक समुदाय मानने में विहिप को कोई आपत्ति है ।",है,nsubj,ccomp,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s1519,1,तीन दिन पहले लंदन में हुए ताबड़तोड़ धमाकों से खौफजदा ब्रिटेन अभी उबर भी नहीं पाया है कि शनिवार रात बर्मिंघम शहर में हमले की धमकी के बाद ३० हजार लोगों को सुरक्षित जगहों पर ले जाना पड़ा ।,ले,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
