sent_id,sentence_text,token_form,deprel,case_marker,mapper_candidates,mapper_confidence,mapper_status,verifier_candidates,verifier_decision,verifier_confidence,verifier_rule_id,final_candidates,final_decision,final_reason
train-s10,मुख्य रूप से यह प्रदर्शन कला और दृश्य कला का केंद्र है ।,कला,conj,का,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s10,मुख्य रूप से यह प्रदर्शन कला और दृश्य कला का केंद्र है ।,का,case,,,high,evidence_only,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s10,मुख्य रूप से यह प्रदर्शन कला और दृश्य कला का केंद्र है ।,केंद्र,root,,,high,no_karaka,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s10,मुख्य रूप से यह प्रदर्शन कला और दृश्य कला का केंद्र है ।,है,cop,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s10,मुख्य रूप से यह प्रदर्शन कला और दृश्य कला का केंद्र है ।,।,punct,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s11,इसे चार्ल्स कोरिया ने डिजाइन किया है ।,इसे,obj,,Karma,medium,mapped,,no_decision,none,,Karma,mapping_hypothesis,obj typically marks the direct object (patient) of the action.
train-s11,इसे चार्ल्स कोरिया ने डिजाइन किया है ।,चार्ल्स,compound,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s11,इसे चार्ल्स कोरिया ने डिजाइन किया है ।,कोरिया,nsubj,ने,Kartā,low-medium,mapped,Kartā,confirmed,high,R1,Kartā,confirmed,nsubj with ने postposition — strong agent/subject evidence for Kartā.
train-s11,इसे चार्ल्स कोरिया ने डिजाइन किया है ।,ने,case,,,high,evidence_only,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s11,इसे चार्ल्स कोरिया ने डिजाइन किया है ।,डिजाइन,compound,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s11,इसे चार्ल्स कोरिया ने डिजाइन किया है ।,किया,root,,,high,no_karaka,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s11,इसे चार्ल्स कोरिया ने डिजाइन किया है ।,है,aux,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s11,इसे चार्ल्स कोरिया ने डिजाइन किया है ।,।,punct,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s12,विशाल क्षेत्र में फैले इस भवन के आस - पास का प्राकृतिक सौंदर्य इसे और भी भव्य बनाता है ।,विशाल,amod,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s12,विशाल क्षेत्र में फैले इस भवन के आस - पास का प्राकृतिक सौंदर्य इसे और भी भव्य बनाता है ।,क्षेत्र,obl,में,Adhikaraṇa|Apādāna|Karaṇa,low,context_dependent,Adhikaraṇa,confirmed,medium-high,R2,Adhikaraṇa,confirmed,obl with में postposition — locative/locus pattern for Adhikaraṇa.
