split,ud_sent_id,hdtb_file,hdtb_sentence_index,token_id,token,head,paninian_label,gold_karaka
train,train-s158,1070609018_1.dat,5,16,मौसम,18,k7,Adhikarana
train,train-s159,1070609018_1.dat,6,6,पारा,13,k1,Karta
train,train-s159,1070609018_1.dat,6,8,डिग्री,13,k7,Adhikarana
train,train-s160,1070609018_1.dat,7,1,गर्मियों,8,k7,Adhikarana
train,train-s160,1070609018_1.dat,7,5,मौसम,8,k1,Karta
train,train-s161,1070609018_1.dat,8,5,सुबह,22,k7,Adhikarana
train,train-s161,1070609018_1.dat,8,7,आपको,22,k1,Karta
train,train-s161,1070609018_1.dat,8,9,लोग,22,k2,Karma
train,train-s161,1070609018_1.dat,8,10,पिस्त्रो,22,k7p,Adhikarana
train,train-s162,1070609018_1.dat,9,4,भाषा,8,k7,Adhikarana
train,train-s162,1070609018_1.dat,9,6,रेस्त्रां,8,k2,Karma
train,train-s163,1070609018_1.dat,10,9,उठाना,11,k2,Karma
train,train-s164,1070609018_1.dat,12,1,यहाँ,10,k7p,Adhikarana
train,train-s164,1070609018_1.dat,12,6,सूरज,10,k1,Karta
train,train-s164,1070609018_1.dat,12,14,आपको,22,k4,Sampradana
train,train-s164,1070609018_1.dat,12,15,पेरिस,16,k2,Karma
train,train-s164,1070609018_1.dat,12,19,वक्त,22,k1,Karta
train,train-s165,1070609018_1.dat,14,8,मंजिल,18,k5,Apadana
train,train-s165,1070609018_1.dat,14,10,पेरिस,12,k2,Karma
train,train-s165,1070609018_1.dat,14,14,आनंद,18,k1,Karta
train,train-s166,1070609018_1.dat,15,4,भाग,8,k7p,Adhikarana
train,train-s166,1070609018_1.dat,15,7,मंजिलें,8,k1,Karta
train,train-s167,1070609018_1.dat,16,2,टॉवर,4,k2,Karma
train,train-s167,1070609018_1.dat,16,10,इंतजाम,11,k1,Karta
train,train-s168,1070609018_1.dat,17,2,लिफ्ट,4,k7p,Adhikarana
train,train-s168,1070609018_1.dat,17,7,आपको,11,k1,Karta
train,train-s168,1070609018_1.dat,17,9,कतार,11,k2,Karma
train,train-s169,1070609018_1.dat,18,2,टॉवर,5,k7p,Adhikarana
train,train-s169,1070609018_1.dat,18,8,आपको,12,k1,Karta
train,train-s170,1070609018_1.dat,19,2,आप,9,k1,Karta
train,train-s170,1070609018_1.dat,19,8,रूप,9,k2,Karma
train,train-s171,1070609018_1.dat,20,4,आपने,7,k1,Karta
train,train-s171,1070609018_1.dat,20,5,यह,7,k2,Karma
train,train-s171,1070609018_1.dat,20,9,आपने,13,k1,Karta
train,train-s171,1070609018_1.dat,20,10,कुछ,13,k2,Karma
train,train-s172,1070609018_2.dat,1,3,पेरिस,8,k1,Karta
train,train-s173,1070609018_2.dat,2,4,लवीस,7,k1,Karta
train,train-s173,1070609018_2.dat,2,5,इनमें,7,k7,Adhikarana
train,train-s174,1070609018_2.dat,3,3,यह,7,k1,Karta
train,train-s174,1070609018_2.dat,3,8,जिसे,14,k2,Karma
train,train-s175,1070609018_2.dat,4,2,म्यूजियम,29,k7p,Adhikarana
train,train-s175,1070609018_2.dat,4,4,आप,29,k1,Karta
train,train-s175,1070609018_2.dat,4,19,",",24,k2,Karma
train,train-s175,1070609018_2.dat,4,27,कलाकृतियों,29,k2,Karma
train,train-s176,1070609018_2.dat,5,5,दीर्घाओं,16,k7,Adhikarana
train,train-s176,1070609018_2.dat,5,15,नमूने,16,k2,Karma
train,train-s177,1070609018_2.dat,6,2,संग्रहालय,7,k1,Karta
train,train-s177,1070609018_2.dat,6,9,इसे,10,k2,Karma
train,train-s178,1070609018_2.dat,7,2,नदी,15,k7p,Adhikarana
train,train-s178,1070609018_2.dat,7,7,चिन्हों,15,k7,Adhikarana
train,train-s178,1070609018_2.dat,7,14,पुल,15,k2,Karma
train,train-s179,1070609018_2.dat,8,1,पुलों,3,k7p,Adhikarana
train,train-s179,1070609018_2.dat,8,5,कारीगरी,6,k2,Karma
train,train-s180,1070609018_2.dat,9,2,आप,5,k1,Karta
train,train-s180,1070609018_2.dat,9,8,नदी,11,k7p,Adhikarana
train,train-s181,1070609018_2.dat,10,1,यहाँ,20,k7p,Adhikarana
train,train-s181,1070609018_2.dat,10,5,आप,20,k1,Karta
train,train-s181,1070609018_2.dat,10,16,अतीत,20,k2,Karma
train,train-s182,1070609018_2.dat,11,7,किनारों,10,k7p,Adhikarana
train,train-s182,1070609018_2.dat,11,13,जीवन,16,k2,Karma
train,train-s182,1070609018_2.dat,11,16,होना,20,k1,Karta
train,train-s183,1070609018_2.dat,12,4,स्वर्ग,11,k7p,Adhikarana
train,train-s183,1070609018_2.dat,12,10,तोहफा,11,k1,Karta
train,train-s184,1070609018_2.dat,13,1,जहाँ,2,k7p,Adhikarana
train,train-s184,1070609018_2.dat,13,5,कि,3,k2,Karma
train,train-s184,1070609018_2.dat,13,6,सपने,8,k2,Karma
train,train-s185,1070609018_2.dat,15,1,यहाँ,14,k7p,Adhikarana
train,train-s186,1070609018_2.dat,16,4,वे,12,k1,Karta
train,train-s186,1070609018_2.dat,16,8,बारीकियों,12,k2,Karma
train,train-s187,1070621056_1.dat,1,2,बिल्डिंगों,4,k2,Karma
train,train-s187,1070621056_1.dat,1,29,मंजर,33,k1,Karta
train,train-s187,1070621056_1.dat,1,45,यह,50,k1,Karta
train,train-s188,1070621056_1.dat,2,5,वे,21,k1,Karta
train,train-s188,1070621056_1.dat,2,15,शक्ल,21,k2,Karma
train,train-s189,1070621056_1.dat,3,2,हम,5,k1,Karta
train,train-s190,1070621056_1.dat,4,3,आबादी,7,k1,Karta
train,train-s190,1070621056_1.dat,4,10,यहाँ,17,k7p,Adhikarana
train,train-s190,1070621056_1.dat,4,16,पर्यटक,17,k1,Karta
train,train-s191,1070621056_1.dat,5,4,आवाजाही,12,k1,Karta
train,train-s191,1070621056_1.dat,5,7,उपनगर,12,k4,Sampradana
train,train-s192,1070621056_1.dat,6,5,यह,11,k1,Karta
train,train-s193,1070621056_1.dat,7,1,ओरलैंडों,8,k2,Karma
train,train-s194,1070621056_1.dat,8,4,म्यूजिक,7,k1,Karta
train,train-s195,1070621056_1.dat,9,4,अँधेरा,5,k1,Karta
train,train-s195,1070621056_1.dat,9,10,और,13,k1,Karta
train,train-s196,1070621056_1.dat,10,5,बैंड,11,k1,Karta
train,train-s196,1070621056_1.dat,10,7,माहौल,11,k7,Adhikarana
train,train-s197,1070621056_1.dat,11,1,फ्लोरिडा,7,k7p,Adhikarana
train,train-s197,1070621056_1.dat,11,6,तूफान,7,k1,Karta
train,train-s198,1070621056_1.dat,12,2,तूफानों,5,k2,Karma
train,train-s198,1070621056_1.dat,12,6,ओरलैंडोंवासियों,13,k1,Karta
train,train-s198,1070621056_1.dat,12,16,उसे,18,k4,Sampradana
train,train-s198,1070621056_1.dat,12,22,वर्क्‍स,18,k2,Karma
train,train-s199,1070621056_1.dat,13,5,मार्ग,7,k7p,Adhikarana
train,train-s199,1070621056_1.dat,13,9,इमारत,13,k1,Karta
train,train-s199,1070621056_1.dat,13,12,ध्यान,13,k2,Karma
train,train-s200,1070621056_1.dat,14,1,बिल्डिंग,3,k2,Karma
train,train-s200,1070621056_1.dat,14,9,कि,6,k1,Karta
train,train-s200,1070621056_1.dat,14,10,इसे,14,k4,Sampradana
train,train-s200,1070621056_1.dat,14,12,नाम,14,k2,Karma
train,train-s201,1070621056_1.dat,15,1,बिल्डिंग,6,k2,Karma
train,train-s202,1070621056_1.dat,17,1,आप,10,k1,Karta
train,train-s202,1070621056_1.dat,17,6,स्वरूप,8,k2,Karma
train,train-s202,1070621056_1.dat,17,15,अंदर,16,k7p,Adhikarana
train,train-s203,1070621056_1.dat,18,1,बिल्डिंग,8,k7p,Adhikarana
train,train-s203,1070621056_1.dat,18,7,कुछ,8,k1,Karta
train,train-s204,1070621056_1.dat,19,4,युग,11,k7,Adhikarana
train,train-s204,1070621056_1.dat,19,6,यहाँ,11,k7,Adhikarana
train,train-s204,1070621056_1.dat,19,8,चीज,11,k1,Karta
train,train-s204,1070621056_1.dat,19,9,तकनीक,11,k3,Karana
train,train-s205,1070621056_1.dat,20,1,यहाँ,17,k7p,Adhikarana
train,train-s205,1070621056_1.dat,20,4,कमरे,17,k7p,Adhikarana
train,train-s205,1070621056_1.dat,20,6,आप,17,k1,Karta
train,train-s205,1070621056_1.dat,20,14,कंपन,17,k2,Karma
train,train-s206,1070621056_1.dat,21,4,यहाँ,10,k7p,Adhikarana
train,train-s206,1070621056_1.dat,21,9,भंडार,10,k1,Karta
train,train-s207,1070621056_2.dat,1,1,यह,9,k1,Karta
train,train-s208,1070621056_2.dat,2,7,बात,8,k1,Karta
train,train-s208,1070621056_2.dat,2,10,यहाँ,22,k7p,Adhikarana
train,train-s208,1070621056_2.dat,2,11,आप,22,k1,Karta
train,train-s208,1070621056_2.dat,2,12,स्क्रीन,15,k7,Adhikarana
train,train-s208,1070621056_2.dat,2,17,लाइफ,22,k7,Adhikarana
train,train-s209,1070621056_2.dat,3,1,यहाँ,15,k7p,Adhikarana
train,train-s209,1070621056_2.dat,3,2,आप,15,k1,Karta
train,train-s209,1070621056_2.dat,3,9,फिल्म,15,k7,Adhikarana
train,train-s210,1070621056_2.dat,4,1,यहाँ,7,k7p,Adhikarana
train,train-s210,1070621056_2.dat,4,3,फिल्में,7,k1,Karta
train,train-s210,1070621056_2.dat,4,5,सेक्शन,7,k7,Adhikarana
train,train-s211,1070621056_2.dat,5,2,शार्क,6,k1,Karta
train,train-s211,1070621056_2.dat,5,9,यहाँ,22,k7p,Adhikarana
train,train-s211,1070621056_2.dat,5,10,उसे,15,k4,Sampradana
train,train-s211,1070621056_2.dat,5,21,डायमेंशन,22,k2,Karma
train,train-s212,1070621056_2.dat,7,1,ओरलैंडो,6,k2,Karma
train,train-s213,1070621056_2.dat,8,1,यहाँ,7,k7p,Adhikarana
train,train-s213,1070621056_2.dat,8,6,कुछ,7,k1,Karta
train,train-s213,1070621056_2.dat,8,9,इनमें,12,k5,Apadana
train,train-s213,1070621056_2.dat,8,11,एक,12,k1,Karta
train,train-s214,1070621056_2.dat,9,1,यहाँ,2,k7p,Adhikarana
train,train-s214,1070621056_2.dat,9,3,बच्चे,12,k1,Karta
train,train-s215,1070621056_2.dat,10,1,यहाँ,9,k7p,Adhikarana
train,train-s215,1070621056_2.dat,10,2,वे,9,k1,Karta
train,train-s215,1070621056_2.dat,10,13,जो,23,k1,Karta
train,train-s215,1070621056_2.dat,10,16,चरित्र,18,k2,Karma
train,train-s215,1070621056_2.dat,10,21,जेहन,23,k7,Adhikarana
train,train-s216,1070621056_2.dat,11,4,कासल,17,k7,Adhikarana
train,train-s216,1070621056_2.dat,11,16,फिल्म,17,k2,Karma
train,train-s217,1070621056_2.dat,12,2,फिल्म,17,k7,Adhikarana
train,train-s217,1070621056_2.dat,12,8,और,14,k2,Karma
train,train-s217,1070621056_2.dat,12,16,फिल्म,17,k2,Karma
train,train-s218,1070621056_2.dat,13,3,यहाँ,6,k7p,Adhikarana
train,train-s218,1070621056_2.dat,13,10,शो,15,k1,Karta
train,train-s218,1070621056_2.dat,13,11,बच्चों,15,k2,Karma
train,train-s219,1070621056_2.dat,14,2,शो,11,k7,Adhikarana
train,train-s219,1070621056_2.dat,14,10,पटाखे,11,k2,Karma
train,train-s220,1070621056_2.dat,15,1,कुछ,5,k2,Karma
train,train-s220,1070621056_2.dat,15,11,पार्क,15,k1,Karta
train,train-s221,1070621056_2.dat,16,1,यहाँ,7,k7p,Adhikarana
train,train-s221,1070621056_2.dat,16,6,राइड्स,7,k1,Karta
train,train-s222,1070621056_2.dat,17,2,और,7,k2,Karma
train,train-s222,1070621056_2.dat,17,9,स्लाइड्स,10,k2,Karma
train,train-s223,1070621056_2.dat,18,3,आपको,4,k1,Karta
train,train-s223,1070621056_2.dat,18,5,कि,4,k2,Karma
train,train-s223,1070621056_2.dat,18,6,आप,10,k1,Karta
train,train-s223,1070621056_2.dat,18,8,वर्ल्ड,10,k7p,Adhikarana
train,train-s224,1070621056_3.dat,1,1,ओरलैंडो,10,k5,Apadana
train,train-s224,1070621056_3.dat,1,7,दूरी,10,k7p,Adhikarana
train,train-s224,1070621056_3.dat,1,18,सेंटर,10,k1,Karta
train,train-s225,1070621056_3.dat,2,1,ओरलैंडो,15,k7p,Adhikarana
train,train-s225,1070621056_3.dat,2,9,दिन,15,k2,Karma
train,train-s226,1070621056_3.dat,3,3,ओरलैंडोवासी,11,k1,Karta
train,train-s228,1070621056_3.dat,5,9,मौसम,12,k1,Karta
train,train-s229,1070621056_3.dat,6,1,समर,6,k1,Karta
train,train-s230,1070621056_3.dat,7,5,भीड़,9,k1,Karta
train,train-s230,1070621056_3.dat,7,7,शहर,9,k2,Karma
train,train-s231,1070621056_3.dat,8,4,दिन,8,k2,Karma
train,train-s231,1070621056_3.dat,8,5,यहाँ,8,k7p,Adhikarana
train,train-s232,1070621056_3.dat,9,3,आप,21,k1,Karta
train,train-s232,1070621056_3.dat,9,4,यहाँ,21,k7p,Adhikarana
train,train-s232,1070621056_3.dat,9,6,अमेरिका,21,k2,Karma
train,train-s232,1070621056_3.dat,9,10,नजर,21,k3,Karana
train,train-s232,1070621056_3.dat,9,19,रंग,21,k7,Adhikarana
train,train-s234,1070621056_3.dat,11,1,आप,11,k1,Karta
train,train-s234,1070621056_3.dat,11,6,या,11,k5,Apadana
train,train-s234,1070621056_3.dat,11,10,फ्लाइट,11,k2,Karma
train,train-s235,1070621056_3.dat,12,2,शहर,9,k7p,Adhikarana
train,train-s235,1070621056_3.dat,12,8,जाल,9,k1,Karta
train,train-s236,1070621056_3.dat,13,6,औऱ,18,k1,Karta
train,train-s237,1070621056_3.dat,14,3,शहर,13,k7p,Adhikarana
train,train-s237,1070621056_3.dat,14,12,जंक्शन,13,k1,Karta
train,train-s237,1070621056_3.dat,14,15,जिन्हें,21,k2,Karma
train,train-s237,1070621056_3.dat,14,16,आप,21,k1,Karta
train,train-s238,1070621056_3.dat,15,1,कहाँ,2,k7p,Adhikarana
train,train-s239,1070621056_3.dat,16,5,ओरलैंडो,11,k1,Karta
train,train-s240,1070621056_3.dat,17,1,यहाँ,12,k7p,Adhikarana
train,train-s240,1070621056_3.dat,17,11,होटल,12,k1,Karta
train,train-s241,1070621056_3.dat,18,1,आप,10,k1,Karta
train,train-s242,1070621056_3.dat,19,3,कार्यक्रम,5,k1,Karta
train,train-s243,1070621056_3.dat,20,4,बुकिंग,7,k1,Karta
train,train-s244,1070621056_3.dat,22,6,रिसॉर्ट,14,k7p,Adhikarana
train,train-s244,1070621056_3.dat,22,10,अनुभव,14,k1,Karta
train,train-s245,1070621056_3.dat,23,2,यह,7,k1,Karta
train,train-s245,1070621056_3.dat,23,4,बजट,7,k2,Karma
train,train-s245,1070621056_3.dat,23,10,यहाँ,12,k7p,Adhikarana
train,train-s246,1070622046_1.dat,1,1,नीदरलैंड,18,k1,Karta
train,train-s246,1070622046_1.dat,1,3,जिसे,6,k4,Sampradana
train,train-s246,1070622046_1.dat,1,4,हॉलैंड,6,k2,Karma
train,train-s247,1070622046_1.dat,2,5,बात,12,k1,Karta
train,train-s248,1070622046_1.dat,4,1,आप,14,k1,Karta
train,train-s248,1070622046_1.dat,4,7,दायरे,14,k7,Adhikarana
train,train-s248,1070622046_1.dat,4,12,एम्‍स्‍टर्डम,14,k2,Karma
train,train-s249,1070622046_1.dat,6,1,यहाँ,2,k7p,Adhikarana
train,train-s249,1070622046_1.dat,6,4,मन,11,k1,Karta
train,train-s249,1070622046_1.dat,6,7,साइकिल,8,k2,Karma
train,train-s250,1070622046_1.dat,7,1,यह,5,k1,Karta
train,train-s251,1070622046_1.dat,8,1,यह,9,k1,Karta
train,train-s251,1070622046_1.dat,8,6,शहरों,9,k7p,Adhikarana
train,train-s252,1070622046_1.dat,10,2,शहर,7,k1,Karta
train,train-s253,1070622046_1.dat,11,2,आप,4,k1,Karta
train,train-s253,1070622046_1.dat,11,3,यहाँ,4,k7p,Adhikarana
train,train-s253,1070622046_1.dat,11,6,क्रूज,9,k7p,Adhikarana
train,train-s253,1070622046_1.dat,11,9,करना,11,k2,Karma
train,train-s254,1070622046_1.dat,12,3,समाँ,15,k7,Adhikarana
train,train-s254,1070622046_1.dat,12,11,सैर,15,k1,Karta
train,train-s255,1070622046_1.dat,14,1,यहाँ,11,k7p,Adhikarana
train,train-s255,1070622046_1.dat,14,6,गार्डन,11,k2,Karma
train,train-s256,1070622046_1.dat,15,4,और,6,k2,Karma
train,train-s257,1070622046_1.dat,16,1,यहाँ,11,k7p,Adhikarana
train,train-s257,1070622046_1.dat,16,6,जू,11,k1,Karta
train,train-s258,1070622046_1.dat,17,1,यहाँ,11,k7p,Adhikarana
train,train-s258,1070622046_1.dat,17,2,आप,11,k1,Karta
train,train-s258,1070622046_1.dat,17,4,परिंदों,6,k5,Apadana
train,train-s258,1070622046_1.dat,17,9,जीवों,11,k2,Karma
train,train-s259,1070622046_1.dat,18,3,दक्षिण,8,k7p,Adhikarana
train,train-s259,1070622046_1.dat,18,7,इलाका,8,k1,Karta
train,train-s260,1070622046_1.dat,20,1,यहाँ,9,k7p,Adhikarana
train,train-s260,1070622046_1.dat,20,7,दर्जा,9,k1,Karta
train,train-s261,1070622046_2.dat,1,2,गलियों,12,k7p,Adhikarana
train,train-s261,1070622046_2.dat,1,4,ग्राहकों,7,k2,Karma
train,train-s261,1070622046_2.dat,1,11,विंडो,12,k1,Karta
train,train-s262,1070622046_2.dat,2,1,जहाँ,9,k7p,Adhikarana
train,train-s262,1070622046_2.dat,2,2,युवतियाँ,9,k1,Karta
train,train-s262,1070622046_2.dat,2,6,ग्राहकों,9,k2,Karma
train,train-s263,1070622046_2.dat,3,2,खिड़कियों,7,k7p,Adhikarana
train,train-s263,1070622046_2.dat,3,7,रहने,14,k7,Adhikarana
train,train-s263,1070622046_2.dat,3,11,इन्हें,14,k1,Karta
train,train-s263,1070622046_2.dat,3,13,टैक्स,14,k2,Karma
train,train-s264,1070622046_2.dat,4,4,यहाँ,8,k7p,Adhikarana
train,train-s264,1070622046_2.dat,4,7,म्यूजियम,8,k1,Karta
train,train-s264,1070622046_2.dat,4,10,जहाँ,17,k7p,Adhikarana
train,train-s264,1070622046_2.dat,4,11,आपको,17,k4,Sampradana
train,train-s264,1070622046_2.dat,4,16,जानकारी,17,k1,Karta
train,train-s265,1070622046_2.dat,5,2,शहर,10,k1,Karta
train,train-s266,1070622046_2.dat,6,3,सिटी,5,k2,Karma
train,train-s266,1070622046_2.dat,6,8,आप,12,k1,Karta
train,train-s267,1070622046_2.dat,7,1,यूरोमार्ट,4,k1,Karta
train,train-s267,1070622046_2.dat,7,6,जिसके,18,k3,Karana
train,train-s267,1070622046_2.dat,7,8,आप,18,k1,Karta
train,train-s267,1070622046_2.dat,7,11,ऊँचाई,13,k7p,Adhikarana
train,train-s267,1070622046_2.dat,7,17,व्यू,18,k2,Karma
train,train-s268,1070622046_2.dat,8,1,यहाँ,4,k1,Karta
train,train-s269,1070622046_2.dat,9,1,इनमें,7,k5,Apadana
train,train-s269,1070622046_2.dat,9,4,म्यूजियम,7,k1,Karta
train,train-s270,1070622046_2.dat,10,2,म्यूजियम,11,k7p,Adhikarana
train,train-s270,1070622046_2.dat,10,4,आप,11,k1,Karta
train,train-s270,1070622046_2.dat,10,10,जहाज,11,k2,Karma
train,train-s271,1070622046_2.dat,11,2,म्यूजियम,11,k7p,Adhikarana
train,train-s271,1070622046_2.dat,11,5,यात्राओं,7,k2,Karma
train,train-s271,1070622046_2.dat,11,9,यादें,11,k2,Karma
train,train-s272,1070622046_2.dat,12,1,म्यूजियम,2,k2,Karma
train,train-s272,1070622046_2.dat,12,11,लेना,13,k2,Karma
train,train-s273,1070622046_2.dat,13,1,स्पीडो,10,k3,Karana
train,train-s273,1070622046_2.dat,13,4,आप,10,k1,Karta
train,train-s273,1070622046_2.dat,13,9,रोटरडैम,10,k2,Karma
train,train-s274,1070622046_2.dat,14,2,जगह,4,k2,Karma
train,train-s274,1070622046_2.dat,14,16,ख्वाब,14,k2,Karma
train,train-s274,1070622046_2.dat,14,18,सिलसिले,19,k2,Karma
train,train-s274,1070622046_2.dat,14,22,याद,23,k1,Karta
train,train-s275,1070622046_2.dat,15,3,मौसम,14,k7,Adhikarana
train,train-s275,1070622046_2.dat,15,5,दूर,7,k7,Adhikarana
train,train-s275,1070622046_2.dat,15,13,छटा,14,k1,Karta
train,train-s276,1070622046_2.dat,16,1,इसे,5,k2,Karma
train,train-s277,1070622046_2.dat,17,3,नीदरलैंड,13,k1,Karta
train,train-s278,1070622046_2.dat,19,2,आप,15,k1,Karta
train,train-s278,1070622046_2.dat,19,4,उक्ति,7,k7,Adhikarana
train,train-s278,1070622046_2.dat,19,13,चक्कर,15,k2,Karma
train,train-s279,1070622046_2.dat,20,1,यहाँ,9,k7p,Adhikarana
train,train-s279,1070622046_2.dat,20,3,हीरों,9,k2,Karma
train,train-s280,1070622046_2.dat,21,3,सरकार,15,k1,Karta
train,train-s280,1070622046_2.dat,21,6,व्यवसाय,9,k2,Karma
train,train-s280,1070622046_2.dat,21,12,यहाँ,15,k7p,Adhikarana
train,train-s281,1070623053_2.dat,1,1,बाँधवगढ़,4,k7p,Adhikarana
train,train-s281,1070623053_2.dat,1,6,किला,10,k1,Karta
train,train-s282,1070623053_2.dat,2,6,किला,11,k1,Karta
